id_evento,volcan,region,fecha_evento,magnitud,nivel_peligro
3151,Villarrica,Maule,2028-08-16,2.65,Amarillo
3152,Villarrica,Metropolitana,2028-08-17,2.18,Verde
3153,Villarrica,Biobío,2028-08-18,4.95,Verde
3154,Lonquimay,Araucanía,2028-08-19,5.08,Amarillo
3155,Nevados de Chillán,Maule,2028-08-20,2.12,Amarillo
3156,Nevados de Chillán,Metropolitana,2028-08-21,7.04,Amarillo
3157,Calbuco,Araucanía,2028-08-22,3.21,Amarillo
3158,Lonquimay,Araucanía,2028-08-23,1.34,Amarillo
3159,Nevados de Chillán,Metropolitana,2028-08-24,3.88,Amarillo
3160,Nevados de Chillán,Araucanía,2028-08-25,1.84,Amarillo
3161,Nevados de Chillán,Maule,2028-08-26,2.14,Verde
3162,Lonquimay,Metropolitana,2028-08-27,4.46,Amarillo
3163,Calbuco,Maule,2028-08-28,4.43,Amarillo
3164,Llaima,Biobío,2028-08-29,5.64,Naranja
3165,Lonquimay,Maule,2028-08-30,7.86,Naranja
3166,Calbuco,Los Lagos,2028-08-31,2.3,Naranja
3167,Nevados de Chillán,Maule,2028-09-01,2.95,Verde
3168,Lonquimay,Biobío,2028-09-02,1.62,Amarillo
3169,Tupungatito,Araucanía,2028-09-03,4.87,Amarillo
3170,Villarrica,Los Lagos,2028-09-04,1.98,Amarillo
3171,Osorno,Maule,2028-09-05,3.54,Amarillo
3172,Nevados de Chillán,Biobío,2028-09-06,3.45,Amarillo
3173,Llaima,Biobío,2028-09-07,1.7,Amarillo
3174,Nevados de Chillán,Biobío,2028-09-08,1.28,Verde
3175,Nevados de Chillán,Los Lagos,2028-09-09,5.16,Verde
3176,Osorno,Araucanía,2028-09-10,1.41,Amarillo
3177,Lonquimay,Maule,2028-09-11,7.7,Verde
3178,Villarrica,Biobío,2028-09-12,5.8,Verde
3179,Nevados de Chillán,Metropolitana,2028-09-13,1.93,Verde
3180,Nevados de Chillán,Araucanía,2028-09-14,2.78,Rojo
3181,Tupungatito,Biobío,2028-09-15,7.03,Verde
3182,Calbuco,Metropolitana,2028-09-16,4.32,Amarillo
3183,Osorno,Metropolitana,2028-09-17,6.18,Naranja
3184,Llaima,Metropolitana,2028-09-18,5.03,Naranja
3185,Tupungatito,Maule,2028-09-19,4.98,Amarillo
3186,Nevados de Chillán,Metropolitana,2028-09-20,6.59,Amarillo
3187,Nevados de Chillán,Los Lagos,2028-09-21,7.67,Amarillo
3188,Nevados de Chillán,Biobío,2028-09-22,5.41,Amarillo
3189,Llaima,Metropolitana,2028-09-23,1.36,Rojo
3190,Lonquimay,Araucanía,2028-09-24,5.62,Amarillo
3191,Llaima,Biobío,2028-09-25,2.27,Amarillo
3192,Lonquimay,Maule,2028-09-26,5.52,Verde
3193,Calbuco,Metropolitana,2028-09-27,4.2,Naranja
3194,Llaima,Araucanía,2028-09-28,1.58,Amarillo
3195,Llaima,Araucanía,2028-09-29,3.85,Verde
3196,Villarrica,Biobío,2028-09-30,6.43,Amarillo
3197,Tupungatito,Metropolitana,2028-10-01,2.91,Naranja
3198,Llaima,Los Lagos,2028-10-02,5.64,Verde
3199,Lonquimay,Biobío,2028-10-03,5.27,Naranja
3200,Llaima,Biobío,2028-10-04,5.87,Verde
3201,Lonquimay,Araucanía,2028-10-05,7.34,Verde
3202,Llaima,Maule,2028-10-06,4.51,Amarillo
3203,Calbuco,Biobío,2028-10-07,4.17,Verde
3204,Tupungatito,Biobío,2028-10-08,4.49,Naranja
3205,Osorno,Araucanía,2028-10-09,4.43,Amarillo
3206,Lonquimay,Biobío,2028-10-10,5.07,Amarillo
3207,Osorno,Maule,2028-10-11,2.24,Naranja
3208,Calbuco,Metropolitana,2028-10-12,1.26,Verde
3209,Nevados de Chillán,Araucanía,2028-10-13,1.21,Verde
3210,Nevados de Chillán,Los Lagos,2028-10-14,4.48,Verde
3211,Osorno,Maule,2028-10-15,4.11,Amarillo
3212,Llaima,Biobío,2028-10-16,7.38,Verde
3213,Nevados de Chillán,Maule,2028-10-17,7.85,Amarillo
3214,Osorno,Metropolitana,2028-10-18,3.95,Verde
3215,Llaima,Los Lagos,2028-10-19,6.08,Verde
3216,Nevados de Chillán,Los Lagos,2028-10-20,3.2,Amarillo
3217,Lonquimay,Araucanía,2028-10-21,5.3,Verde
3218,Calbuco,Los Lagos,2028-10-22,1.76,Verde
3219,Llaima,Metropolitana,2028-10-23,7.35,Amarillo
3220,Lonquimay,Metropolitana,2028-10-24,6.28,Verde
3221,Osorno,Maule,2028-10-25,6.03,Amarillo
3222,Villarrica,Biobío,2028-10-26,1.1,Amarillo
3223,Osorno,Araucanía,2028-10-27,3.73,Verde
3224,Nevados de Chillán,Metropolitana,2028-10-28,1.98,Amarillo
3225,Osorno,Biobío,2028-10-29,4.19,Naranja
3226,Lonquimay,Biobío,2028-10-30,6.74,Naranja
3227,Lonquimay,Biobío,2028-10-31,7.05,Verde
3228,Lonquimay,Araucanía,2028-11-01,5.44,Verde
3229,Villarrica,Metropolitana,2028-11-02,7.41,Verde
3230,Llaima,Biobío,2028-11-03,6.12,Rojo
3231,Osorno,Araucanía,2028-11-04,4.07,Amarillo
3232,Calbuco,Biobío,2028-11-05,6.22,Amarillo
3233,Calbuco,Araucanía,2028-11-06,6.82,Verde
3234,Villarrica,Metropolitana,2028-11-07,3.65,Amarillo
3235,Nevados de Chillán,Biobío,2028-11-08,6.05,Verde
3236,Villarrica,Biobío,2028-11-09,1.56,Verde
3237,Llaima,Los Lagos,2028-11-10,3.73,Verde
3238,Osorno,Los Lagos,2028-11-11,6.56,Amarillo
3239,Nevados de Chillán,Metropolitana,2028-11-12,2.52,Verde
3240,Llaima,Biobío,2028-11-13,5.17,Naranja
3241,Villarrica,Los Lagos,2028-11-14,1.44,Amarillo
3242,Tupungatito,Maule,2028-11-15,1.82,Naranja
3243,Llaima,Maule,2028-11-16,4.63,Verde
3244,Osorno,Los Lagos,2028-11-17,3.94,Naranja
3245,Osorno,Biobío,2028-11-18,5.01,Amarillo
3246,Osorno,Biobío,2028-11-19,5.51,Verde
3247,Lonquimay,Maule,2028-11-20,6.77,Amarillo
3248,Llaima,Biobío,2028-11-21,3.55,Rojo
3249,Osorno,Araucanía,2028-11-22,2.23,Amarillo
3250,Nevados de Chillán,Maule,2028-11-23,3.55,Verde
3251,Calbuco,Biobío,2028-11-24,1.82,Amarillo
3252,Llaima,Maule,2028-11-25,3.21,Verde
3253,Tupungatito,Araucanía,2028-11-26,5.4,Verde
3254,Tupungatito,Los Lagos,2028-11-27,5.78,Rojo
3255,Lonquimay,Biobío,2028-11-28,7.75,Amarillo
3256,Nevados de Chillán,Araucanía,2028-11-29,1.3,Verde
3257,Llaima,Biobío,2028-11-30,5.91,Amarillo
3258,Tupungatito,Los Lagos,2028-12-01,1.34,Verde
3259,Tupungatito,Biobío,2028-12-02,6.63,Amarillo
3260,Calbuco,Biobío,2028-12-03,1.46,Verde
3261,Calbuco,Los Lagos,2028-12-04,5.43,Amarillo
3262,Tupungatito,Metropolitana,2028-12-05,4.14,Amarillo
3263,Tupungatito,Metropolitana,2028-12-06,4.65,Verde
3264,Llaima,Araucanía,2028-12-07,1.57,Verde
3265,Lonquimay,Maule,2028-12-08,1.03,Amarillo
3266,Lonquimay,Metropolitana,2028-12-09,6.87,Naranja
3267,Llaima,Metropolitana,2028-12-10,7.19,Amarillo
3268,Tupungatito,Araucanía,2028-12-11,1.17,Verde
3269,Nevados de Chillán,Biobío,2028-12-12,1.46,Verde
3270,Tupungatito,Biobío,2028-12-13,3.34,Amarillo
3271,Lonquimay,Araucanía,2028-12-14,1.1,Naranja
3272,Calbuco,Maule,2028-12-15,3.09,Verde
3273,Calbuco,Biobío,2028-12-16,2.89,Verde
3274,Calbuco,Metropolitana,2028-12-17,7.87,Verde
3275,Nevados de Chillán,Maule,2028-12-18,4.28,Verde
3276,Villarrica,Biobío,2028-12-19,5.04,Verde
3277,Lonquimay,Biobío,2028-12-20,7.09,Verde
3278,Lonquimay,Los Lagos,2028-12-21,5.36,Amarillo
3279,Osorno,Araucanía,2028-12-22,4.53,Verde
3280,Calbuco,Biobío,2028-12-23,3.53,Naranja
3281,Osorno,Los Lagos,2028-12-24,5.92,Verde
3282,Calbuco,Maule,2028-12-25,2.75,Verde
3283,Osorno,Maule,2028-12-26,4.72,Verde
3284,Llaima,Los Lagos,2028-12-27,5.79,Amarillo
3285,Tupungatito,Biobío,2028-12-28,7.93,Amarillo
3286,Llaima,Biobío,2028-12-29,7.68,Verde
3287,Lonquimay,Biobío,2028-12-30,4.54,Verde
3288,Villarrica,Araucanía,2028-12-31,6.59,Amarillo
3289,Osorno,Araucanía,2029-01-01,1.43,Verde
3290,Llaima,Metropolitana,2029-01-02,6.12,Verde
3291,Tupungatito,Araucanía,2029-01-03,5.97,Naranja
3292,Osorno,Los Lagos,2029-01-04,4.01,Rojo
3293,Tupungatito,Maule,2029-01-05,7.47,Amarillo
3294,Tupungatito,Los Lagos,2029-01-06,2.37,Verde
3295,Llaima,Araucanía,2029-01-07,4.14,Rojo
3296,Lonquimay,Biobío,2029-01-08,4.31,Verde
3297,Llaima,Maule,2029-01-09,4.07,Verde
3298,Osorno,Los Lagos,2029-01-10,5.48,Amarillo
3299,Nevados de Chillán,Maule,2029-01-11,6.28,Verde
3300,Nevados de Chillán,Metropolitana,2029-01-12,2.4,Amarillo
3301,Llaima,Metropolitana,2029-01-13,6.25,Verde
3302,Llaima,Araucanía,2029-01-14,6.05,Verde
3303,Calbuco,Los Lagos,2029-01-15,2.24,Naranja
3304,Villarrica,Biobío,2029-01-16,6.29,Amarillo
3305,Tupungatito,Biobío,2029-01-17,7.19,Amarillo
3306,Villarrica,Metropolitana,2029-01-18,4.85,Verde
3307,Llaima,Los Lagos,2029-01-19,7.2,Verde
3308,Calbuco,Maule,2029-01-20,1.7,Verde
3309,Nevados de Chillán,Araucanía,2029-01-21,1.01,Naranja
3310,Calbuco,Maule,2029-01-22,3.56,Rojo
3311,Villarrica,Maule,2029-01-23,2.32,Verde
3312,Llaima,Los Lagos,2029-01-24,3.52,Verde
3313,Nevados de Chillán,Biobío,2029-01-25,3.67,Naranja
3314,Calbuco,Metropolitana,2029-01-26,1.62,Naranja
3315,Tupungatito,Maule,2029-01-27,1.32,Verde
3316,Tupungatito,Biobío,2029-01-28,7.25,Amarillo
3317,Tupungatito,Metropolitana,2029-01-29,3.19,Naranja
3318,Lonquimay,Los Lagos,2029-01-30,2.38,Naranja
3319,Osorno,Biobío,2029-01-31,1.75,Amarillo
3320,Lonquimay,Metropolitana,2029-02-01,3.07,Amarillo
3321,Tupungatito,Metropolitana,2029-02-02,6.63,Verde
3322,Calbuco,Metropolitana,2029-02-03,5.99,Verde
3323,Tupungatito,Metropolitana,2029-02-04,7.29,Amarillo
3324,Villarrica,Biobío,2029-02-05,2.85,Amarillo
3325,Llaima,Maule,2029-02-06,6.21,Verde
3326,Nevados de Chillán,Maule,2029-02-07,5.77,Verde
3327,Tupungatito,Metropolitana,2029-02-08,7.98,Amarillo
3328,Nevados de Chillán,Maule,2029-02-09,4.02,Amarillo
3329,Nevados de Chillán,Los Lagos,2029-02-10,5.59,Rojo
3330,Calbuco,Los Lagos,2029-02-11,3.6,Verde
3331,Villarrica,Maule,2029-02-12,3.81,Verde
3332,Lonquimay,Metropolitana,2029-02-13,4.72,Verde
3333,Llaima,Maule,2029-02-14,2.18,Verde
3334,Villarrica,Los Lagos,2029-02-15,3.72,Naranja
3335,Tupungatito,Araucanía,2029-02-16,2.16,Naranja
3336,Osorno,Biobío,2029-02-17,5.19,Verde
3337,Villarrica,Araucanía,2029-02-18,1.81,Amarillo
3338,Nevados de Chillán,Metropolitana,2029-02-19,2.79,Verde
3339,Tupungatito,Metropolitana,2029-02-20,4.87,Verde
3340,Nevados de Chillán,Biobío,2029-02-21,3.32,Naranja
3341,Lonquimay,Biobío,2029-02-22,1.33,Verde
3342,Osorno,Los Lagos,2029-02-23,1.48,Verde
3343,Nevados de Chillán,Metropolitana,2029-02-24,7.36,Naranja
3344,Osorno,Araucanía,2029-02-25,5.29,Verde
3345,Llaima,Metropolitana,2029-02-26,5.79,Verde
3346,Osorno,Los Lagos,2029-02-27,5.72,Amarillo
3347,Calbuco,Araucanía,2029-02-28,6.12,Amarillo
3348,Tupungatito,Maule,2029-03-01,6.44,Verde
3349,Llaima,Biobío,2029-03-02,7.18,Verde
3350,Tupungatito,Los Lagos,2029-03-03,3.15,Amarillo
3351,Nevados de Chillán,Los Lagos,2029-03-04,7.1,Amarillo
3352,Calbuco,Biobío,2029-03-05,5.92,Amarillo
3353,Nevados de Chillán,Biobío,2029-03-06,5.9,Verde
3354,Nevados de Chillán,Los Lagos,2029-03-07,2.84,Rojo
3355,Calbuco,Biobío,2029-03-08,3.04,Verde
3356,Nevados de Chillán,Biobío,2029-03-09,5.35,Verde
3357,Lonquimay,Araucanía,2029-03-10,3.08,Verde
3358,Osorno,Metropolitana,2029-03-11,7.91,Naranja
3359,Tupungatito,Los Lagos,2029-03-12,7.62,Amarillo
3360,Osorno,Metropolitana,2029-03-13,1.34,Verde
3361,Villarrica,Araucanía,2029-03-14,6.88,Verde
3362,Llaima,Biobío,2029-03-15,2.86,Verde
3363,Osorno,Metropolitana,2029-03-16,5.72,Verde
3364,Villarrica,Maule,2029-03-17,5.48,Verde
3365,Tupungatito,Biobío,2029-03-18,7.65,Verde
3366,Llaima,Maule,2029-03-19,2.81,Naranja
3367,Nevados de Chillán,Metropolitana,2029-03-20,3.55,Verde
3368,Osorno,Maule,2029-03-21,7.18,Verde
3369,Llaima,Maule,2029-03-22,3.86,Amarillo
3370,Llaima,Metropolitana,2029-03-23,5.75,Verde
3371,Llaima,Los Lagos,2029-03-24,6.91,Verde
3372,Villarrica,Los Lagos,2029-03-25,3.03,Verde
3373,Calbuco,Metropolitana,2029-03-26,5.56,Verde
3374,Villarrica,Los Lagos,2029-03-27,6.81,Naranja
3375,Llaima,Maule,2029-03-28,2.72,Verde
3376,Lonquimay,Biobío,2029-03-29,2.55,Verde
3377,Llaima,Metropolitana,2029-03-30,1.28,Verde
3378,Lonquimay,Metropolitana,2029-03-31,2.75,Amarillo
3379,Nevados de Chillán,Metropolitana,2029-04-01,7.99,Verde
3380,Tupungatito,Maule,2029-04-02,1.85,Amarillo
3381,Calbuco,Metropolitana,2029-04-03,4.8,Amarillo
3382,Calbuco,Los Lagos,2029-04-04,6.98,Verde
3383,Osorno,Araucanía,2029-04-05,2.66,Verde
3384,Villarrica,Biobío,2029-04-06,2.51,Verde
3385,Lonquimay,Maule,2029-04-07,1.01,Rojo
3386,Osorno,Metropolitana,2029-04-08,1.3,Verde
3387,Nevados de Chillán,Maule,2029-04-09,6.31,Verde
3388,Villarrica,Los Lagos,2029-04-10,3.18,Verde
3389,Tupungatito,Maule,2029-04-11,1.69,Amarillo
3390,Llaima,Los Lagos,2029-04-12,5.6,Rojo
3391,Calbuco,Los Lagos,2029-04-13,2.48,Verde
3392,Villarrica,Los Lagos,2029-04-14,2.49,Verde
3393,Lonquimay,Los Lagos,2029-04-15,5.89,Rojo
3394,Lonquimay,Biobío,2029-04-16,3.73,Verde
3395,Villarrica,Los Lagos,2029-04-17,7.37,Verde
3396,Lonquimay,Araucanía,2029-04-18,2.13,Naranja
3397,Llaima,Los Lagos,2029-04-19,4.27,Amarillo
3398,Lonquimay,Biobío,2029-04-20,5.45,Amarillo
3399,Calbuco,Biobío,2029-04-21,5.85,Verde
3400,Lonquimay,Araucanía,2029-04-22,6.1,Rojo
3401,Llaima,Araucanía,2029-04-23,5.73,Amarillo
3402,Villarrica,Biobío,2029-04-24,1.21,Amarillo
3403,Nevados de Chillán,Maule,2029-04-25,1.19,Amarillo
3404,Llaima,Biobío,2029-04-26,7.74,Verde
3405,Llaima,Araucanía,2029-04-27,3.1,Amarillo
3406,Tupungatito,Los Lagos,2029-04-28,6.91,Amarillo
3407,Calbuco,Los Lagos,2029-04-29,7.21,Amarillo
3408,Llaima,Araucanía,2029-04-30,5.26,Amarillo
3409,Llaima,Metropolitana,2029-05-01,6.96,Naranja
3410,Villarrica,Maule,2029-05-02,1.24,Verde
3411,Calbuco,Maule,2029-05-03,3.97,Amarillo
3412,Llaima,Biobío,2029-05-04,1.3,Verde
3413,Villarrica,Los Lagos,2029-05-05,3.68,Amarillo
3414,Llaima,Los Lagos,2029-05-06,6.72,Verde
3415,Nevados de Chillán,Maule,2029-05-07,7.17,Verde
3416,Villarrica,Metropolitana,2029-05-08,7.08,Naranja
3417,Llaima,Maule,2029-05-09,3.47,Verde
3418,Osorno,Metropolitana,2029-05-10,5.13,Amarillo
3419,Tupungatito,Araucanía,2029-05-11,4.25,Amarillo
3420,Nevados de Chillán,Biobío,2029-05-12,4.44,Verde
3421,Lonquimay,Araucanía,2029-05-13,7.0,Amarillo
3422,Villarrica,Los Lagos,2029-05-14,1.68,Verde
3423,Villarrica,Araucanía,2029-05-15,6.7,Amarillo
3424,Calbuco,Araucanía,2029-05-16,3.86,Verde
3425,Nevados de Chillán,Biobío,2029-05-17,4.69,Verde
3426,Villarrica,Araucanía,2029-05-18,1.93,Naranja
3427,Tupungatito,Biobío,2029-05-19,7.78,Amarillo
3428,Nevados de Chillán,Araucanía,2029-05-20,4.78,Verde
3429,Llaima,Metropolitana,2029-05-21,1.47,Amarillo
3430,Osorno,Biobío,2029-05-22,6.64,Verde
3431,Osorno,Biobío,2029-05-23,6.06,Amarillo
3432,Lonquimay,Araucanía,2029-05-24,2.9,Naranja
3433,Osorno,Metropolitana,2029-05-25,5.85,Verde
3434,Llaima,Los Lagos,2029-05-26,4.66,Verde
3435,Nevados de Chillán,Araucanía,2029-05-27,3.68,Verde
3436,Tupungatito,Maule,2029-05-28,1.34,Verde
3437,Llaima,Metropolitana,2029-05-29,4.51,Verde
3438,Lonquimay,Maule,2029-05-30,6.29,Amarillo
3439,Tupungatito,Los Lagos,2029-05-31,5.25,Verde
3440,Nevados de Chillán,Araucanía,2029-06-01,7.39,Verde
3441,Osorno,Los Lagos,2029-06-02,3.37,Amarillo
3442,Nevados de Chillán,Biobío,2029-06-03,4.61,Amarillo
3443,Tupungatito,Biobío,2029-06-04,7.0,Verde
3444,Llaima,Biobío,2029-06-05,4.54,Amarillo
3445,Tupungatito,Maule,2029-06-06,1.48,Verde
3446,Lonquimay,Biobío,2029-06-07,5.55,Verde
3447,Llaima,Metropolitana,2029-06-08,4.01,Naranja
3448,Nevados de Chillán,Maule,2029-06-09,3.63,Rojo
3449,Osorno,Maule,2029-06-10,4.12,Naranja
3450,Calbuco,Los Lagos,2029-06-11,3.86,Verde
3451,Lonquimay,Metropolitana,2029-06-12,2.0,Verde
3452,Llaima,Maule,2029-06-13,1.04,Rojo
3453,Llaima,Los Lagos,2029-06-14,1.68,Amarillo
3454,Llaima,Los Lagos,2029-06-15,5.92,Verde
3455,Osorno,Biobío,2029-06-16,1.65,Verde
3456,Osorno,Maule,2029-06-17,4.73,Verde
3457,Tupungatito,Los Lagos,2029-06-18,5.05,Verde
3458,Nevados de Chillán,Araucanía,2029-06-19,6.68,Amarillo
3459,Osorno,Biobío,2029-06-20,4.44,Rojo
3460,Osorno,Araucanía,2029-06-21,6.7,Verde
3461,Llaima,Metropolitana,2029-06-22,7.01,Verde
3462,Osorno,Maule,2029-06-23,6.08,Amarillo
3463,Osorno,Metropolitana,2029-06-24,7.18,Verde
3464,Llaima,Araucanía,2029-06-25,2.21,Verde
3465,Calbuco,Biobío,2029-06-26,3.72,Naranja
3466,Lonquimay,Biobío,2029-06-27,5.76,Verde
3467,Calbuco,Maule,2029-06-28,3.56,Verde
3468,Llaima,Biobío,2029-06-29,7.11,Amarillo
3469,Tupungatito,Metropolitana,2029-06-30,6.59,Naranja
3470,Lonquimay,Maule,2029-07-01,2.71,Amarillo
3471,Osorno,Metropolitana,2029-07-02,5.77,Verde
3472,Lonquimay,Metropolitana,2029-07-03,2.33,Verde
3473,Llaima,Los Lagos,2029-07-04,2.44,Verde
3474,Nevados de Chillán,Biobío,2029-07-05,5.95,Naranja
3475,Nevados de Chillán,Los Lagos,2029-07-06,2.13,Verde
3476,Tupungatito,Los Lagos,2029-07-07,5.61,Verde
3477,Lonquimay,Metropolitana,2029-07-08,5.64,Verde
3478,Llaima,Araucanía,2029-07-09,6.47,Amarillo
3479,Lonquimay,Los Lagos,2029-07-10,5.1,Rojo
3480,Nevados de Chillán,Los Lagos,2029-07-11,3.99,Amarillo
3481,Llaima,Biobío,2029-07-12,1.51,Verde
3482,Osorno,Maule,2029-07-13,7.4,Verde
3483,Osorno,Biobío,2029-07-14,4.45,Verde
3484,Calbuco,Biobío,2029-07-15,6.62,Amarillo
3485,Lonquimay,Metropolitana,2029-07-16,1.27,Verde
3486,Calbuco,Maule,2029-07-17,1.63,Amarillo
3487,Calbuco,Biobío,2029-07-18,4.85,Rojo
3488,Calbuco,Maule,2029-07-19,7.4,Amarillo
3489,Lonquimay,Araucanía,2029-07-20,1.23,Amarillo
3490,Villarrica,Maule,2029-07-21,1.3,Verde
3491,Llaima,Araucanía,2029-07-22,1.63,Amarillo
3492,Tupungatito,Biobío,2029-07-23,4.08,Verde
3493,Osorno,Biobío,2029-07-24,4.01,Verde
3494,Calbuco,Maule,2029-07-25,4.78,Naranja
3495,Calbuco,Biobío,2029-07-26,5.95,Amarillo
3496,Villarrica,Metropolitana,2029-07-27,7.14,Verde
3497,Tupungatito,Los Lagos,2029-07-28,3.68,Verde
3498,Lonquimay,Biobío,2029-07-29,5.6,Amarillo
3499,Calbuco,Araucanía,2029-07-30,5.13,Verde
3500,Villarrica,Los Lagos,2029-07-31,7.83,Verde
3501,Llaima,Maule,2029-08-01,5.29,Verde
3502,Lonquimay,Biobío,2029-08-02,7.94,Amarillo
3503,Osorno,Biobío,2029-08-03,7.69,Amarillo
3504,Villarrica,Los Lagos,2029-08-04,2.76,Naranja
3505,Llaima,Araucanía,2029-08-05,5.33,Verde
3506,Nevados de Chillán,Los Lagos,2029-08-06,6.45,Naranja
3507,Villarrica,Maule,2029-08-07,1.72,Amarillo
3508,Tupungatito,Los Lagos,2029-08-08,2.01,Verde
3509,Nevados de Chillán,Metropolitana,2029-08-09,1.99,Verde
3510,Lonquimay,Maule,2029-08-10,3.56,Amarillo
3511,Llaima,Los Lagos,2029-08-11,2.43,Amarillo
3512,Nevados de Chillán,Metropolitana,2029-08-12,5.73,Verde
3513,Lonquimay,Araucanía,2029-08-13,7.28,Amarillo
3514,Nevados de Chillán,Araucanía,2029-08-14,1.2,Verde
3515,Llaima,Metropolitana,2029-08-15,3.12,Verde
3516,Osorno,Metropolitana,2029-08-16,4.41,Amarillo
3517,Llaima,Biobío,2029-08-17,5.22,Rojo
3518,Tupungatito,Metropolitana,2029-08-18,4.81,Amarillo
3519,Villarrica,Metropolitana,2029-08-19,1.47,Amarillo
3520,Lonquimay,Biobío,2029-08-20,5.7,Naranja
3521,Llaima,Metropolitana,2029-08-21,2.64,Amarillo
3522,Calbuco,Metropolitana,2029-08-22,2.7,Amarillo
3523,Lonquimay,Los Lagos,2029-08-23,7.48,Verde
3524,Nevados de Chillán,Los Lagos,2029-08-24,7.92,Verde
3525,Osorno,Metropolitana,2029-08-25,4.43,Amarillo
3526,Nevados de Chillán,Metropolitana,2029-08-26,5.39,Verde
3527,Lonquimay,Los Lagos,2029-08-27,4.59,Verde
3528,Lonquimay,Araucanía,2029-08-28,6.57,Naranja
3529,Calbuco,Maule,2029-08-29,2.44,Verde
3530,Calbuco,Maule,2029-08-30,5.02,Amarillo
3531,Lonquimay,Biobío,2029-08-31,2.43,Verde
3532,Villarrica,Los Lagos,2029-09-01,7.62,Naranja
3533,Osorno,Maule,2029-09-02,7.35,Naranja
3534,Lonquimay,Los Lagos,2029-09-03,7.78,Verde
3535,Lonquimay,Biobío,2029-09-04,4.99,Verde
3536,Calbuco,Maule,2029-09-05,3.86,Amarillo
3537,Lonquimay,Maule,2029-09-06,1.62,Amarillo
3538,Villarrica,Los Lagos,2029-09-07,1.17,Verde
3539,Osorno,Araucanía,2029-09-08,5.69,Amarillo
3540,Llaima,Maule,2029-09-09,2.91,Amarillo
3541,Tupungatito,Araucanía,2029-09-10,6.26,Amarillo
3542,Calbuco,Biobío,2029-09-11,6.77,Amarillo
3543,Calbuco,Biobío,2029-09-12,2.97,Naranja
3544,Nevados de Chillán,Metropolitana,2029-09-13,2.34,Amarillo
3545,Villarrica,Araucanía,2029-09-14,3.7,Verde
3546,Villarrica,Araucanía,2029-09-15,4.98,Naranja
3547,Nevados de Chillán,Metropolitana,2029-09-16,1.62,Rojo
3548,Villarrica,Araucanía,2029-09-17,5.75,Verde
3549,Villarrica,Biobío,2029-09-18,1.71,Amarillo
3550,Osorno,Los Lagos,2029-09-19,5.76,Naranja
3551,Tupungatito,Metropolitana,2029-09-20,6.48,Naranja
3552,Villarrica,Biobío,2029-09-21,1.84,Naranja
3553,Llaima,Los Lagos,2029-09-22,5.86,Verde
3554,Lonquimay,Biobío,2029-09-23,5.49,Naranja
3555,Lonquimay,Los Lagos,2029-09-24,1.48,Verde
3556,Calbuco,Araucanía,2029-09-25,3.0,Amarillo
3557,Calbuco,Araucanía,2029-09-26,2.67,Amarillo
3558,Osorno,Metropolitana,2029-09-27,5.43,Verde
3559,Calbuco,Metropolitana,2029-09-28,1.26,Verde
3560,Villarrica,Metropolitana,2029-09-29,1.42,Verde
3561,Osorno,Maule,2029-09-30,7.27,Verde
3562,Lonquimay,Los Lagos,2029-10-01,1.98,Amarillo
3563,Osorno,Metropolitana,2029-10-02,7.82,Amarillo
3564,Nevados de Chillán,Biobío,2029-10-03,5.38,Amarillo
3565,Osorno,Metropolitana,2029-10-04,6.15,Rojo
3566,Osorno,Los Lagos,2029-10-05,5.14,Amarillo
3567,Villarrica,Araucanía,2029-10-06,6.2,Verde
3568,Llaima,Metropolitana,2029-10-07,5.97,Verde
3569,Osorno,Los Lagos,2029-10-08,6.42,Naranja
3570,Osorno,Araucanía,2029-10-09,7.1,Verde
3571,Tupungatito,Biobío,2029-10-10,5.75,Verde
3572,Nevados de Chillán,Metropolitana,2029-10-11,4.31,Naranja
3573,Nevados de Chillán,Metropolitana,2029-10-12,2.1,Amarillo
3574,Lonquimay,Los Lagos,2029-10-13,2.98,Naranja
3575,Llaima,Los Lagos,2029-10-14,2.76,Verde
3576,Nevados de Chillán,Maule,2029-10-15,7.4,Amarillo
3577,Nevados de Chillán,Maule,2029-10-16,3.52,Rojo
3578,Osorno,Metropolitana,2029-10-17,7.41,Amarillo
3579,Tupungatito,Biobío,2029-10-18,2.04,Amarillo
3580,Calbuco,Maule,2029-10-19,5.71,Amarillo
3581,Villarrica,Biobío,2029-10-20,4.93,Rojo
3582,Villarrica,Metropolitana,2029-10-21,3.3,Verde
3583,Tupungatito,Maule,2029-10-22,7.27,Verde
3584,Tupungatito,Biobío,2029-10-23,3.5,Verde
3585,Tupungatito,Biobío,2029-10-24,7.17,Verde
3586,Osorno,Biobío,2029-10-25,6.26,Amarillo
3587,Lonquimay,Metropolitana,2029-10-26,3.86,Amarillo
3588,Lonquimay,Araucanía,2029-10-27,4.71,Rojo
3589,Osorno,Maule,2029-10-28,2.21,Amarillo
3590,Tupungatito,Maule,2029-10-29,5.57,Amarillo
3591,Villarrica,Biobío,2029-10-30,1.96,Amarillo
3592,Nevados de Chillán,Biobío,2029-10-31,1.51,Amarillo
3593,Villarrica,Biobío,2029-11-01,6.73,Amarillo
3594,Villarrica,Metropolitana,2029-11-02,8.0,Verde
3595,Lonquimay,Biobío,2029-11-03,6.45,Naranja
3596,Villarrica,Metropolitana,2029-11-04,4.08,Naranja
3597,Nevados de Chillán,Araucanía,2029-11-05,5.5,Verde
