Fecha,Magnitud,Profundidad_km,Duracion_seg,Distancia_km,Region,Danos
2016-11-18 11:17:36.790452672,8.3,546.7,102.0,442.5,Atacama,1
2016-11-18 17:43:16.253083520,8.5,451.6,73.4,487.2,Magallanes,0
2016-11-19 00:08:55.715714368,4.6,657.2,69.5,173.5,Coquimbo,0
2016-11-19 06:34:35.178345216,5.8,687.7,92.2,297.7,Valparaíso,0
2016-11-19 13:00:14.640976064,6.3,663.1,75.4,411.6,Coquimbo,0
2016-11-19 19:25:54.103606880,8.7,577.8,73.5,266.4,Los Lagos,1
2016-11-20 01:51:33.566237728,9.0,495.4,120.2,231.5,La Araucanía,0
2016-11-20 08:17:13.028868576,4.4,466.0,38.8,286.4,Tarapacá,0
2016-11-20 14:42:52.491499424,7.4,77.1,141.3,179.1,La Araucanía,0
2016-11-20 21:08:31.954130272,5.3,193.7,76.5,96.8,La Araucanía,0
2016-11-21 03:34:11.416761088,3.0,9.0,28.1,34.2,Biobío,0
2016-11-21 09:59:50.879391936,3.1,100.5,25.5,305.4,Atacama,0
2016-11-21 16:25:30.342022784,5.8,310.3,91.4,190.2,O'Higgins,0
2016-11-21 22:51:09.804653632,5.9,106.8,92.1,441.6,O'Higgins,0
2016-11-22 05:16:49.267284480,3.1,631.7,43.3,112.3,Metropolitana,0
2016-11-22 11:42:28.729915328,7.1,565.0,100.9,156.0,Ñuble,0
2016-11-22 18:08:08.192546144,4.8,54.8,67.5,485.3,Tarapacá,0
2016-11-23 00:33:47.655176992,6.4,178.0,66.6,278.6,Los Lagos,0
2016-11-23 06:59:27.117807840,4.8,574.3,91.5,174.0,Atacama,0
2016-11-23 13:25:06.580438688,4.0,563.1,48.8,430.6,Maule,0
2016-11-23 19:50:46.043069536,5.4,662.1,28.6,371.9,Valparaíso,0
2016-11-24 02:16:25.505700352,4.4,698.3,45.0,287.0,Aysén,0
2016-11-24 08:42:04.968331200,6.2,683.5,43.1,444.7,Los Lagos,0
2016-11-24 15:07:44.430962048,4.2,290.0,43.9,47.9,La Araucanía,0
2016-11-24 21:33:23.893592896,6.1,179.0,86.2,197.9,Biobío,1
2016-11-25 03:59:03.356223744,3.9,532.1,20.8,405.5,O'Higgins,0
2016-11-25 10:24:42.818854592,7.0,213.0,126.4,193.6,Maule,0
2016-11-25 16:50:22.281485408,7.5,565.4,106.2,463.4,Coquimbo,0
2016-11-25 23:16:01.744116256,3.7,376.1,34.9,77.1,Coquimbo,0
2016-11-26 05:41:41.206747104,5.8,556.8,56.1,169.0,Maule,0
2016-11-26 12:07:20.669377952,3.4,196.7,40.7,213.4,Valparaíso,0
2016-11-26 18:33:00.132008800,6.6,358.1,57.6,343.8,Metropolitana,0
2016-11-27 00:58:39.594639616,4.6,397.0,23.3,98.5,O'Higgins,0
2016-11-27 07:24:19.057270464,6.2,660.5,33.5,5.9,La Araucanía,0
2016-11-27 13:49:58.519901312,6.1,190.3,63.2,488.3,O'Higgins,0
2016-11-27 20:15:37.982532160,8.5,656.0,58.3,449.5,Aysén,1
2016-11-28 02:41:17.445163008,6.3,564.4,33.6,150.8,Los Ríos,0
2016-11-28 09:06:56.907793824,6.5,513.0,116.3,242.3,Antofagasta,0
2016-11-28 15:32:36.370424672,5.4,551.9,49.2,245.0,Coquimbo,0
2016-11-28 21:58:15.833055520,8.7,425.8,109.2,434.7,Biobío,1
2016-11-29 04:23:55.295686368,7.7,174.6,59.2,298.9,Arica y Parinacota,0
2016-11-29 10:49:34.758317216,4.7,136.7,26.8,413.4,Antofagasta,0
2016-11-29 17:15:14.220948064,8.1,607.1,131.0,456.1,Tarapacá,0
2016-11-29 23:40:53.683578880,5.6,509.0,38.5,283.4,Ñuble,0
2016-11-30 06:06:33.146209728,8.0,153.2,43.1,143.5,Tarapacá,1
2016-11-30 12:32:12.608840576,7.9,432.5,109.1,249.9,Tarapacá,1
2016-11-30 18:57:52.071471424,4.1,316.0,21.3,425.6,Arica y Parinacota,0
2016-12-01 01:23:31.534102272,7.2,115.3,83.1,292.2,Aysén,1
2016-12-01 07:49:10.996733088,4.7,374.6,43.9,448.0,Biobío,0
2016-12-01 14:14:50.459363936,4.8,200.7,47.0,447.8,Magallanes,0
2016-12-01 20:40:29.921994784,4.8,71.9,24.3,187.3,Magallanes,0
2016-12-02 03:06:09.384625632,7.4,329.5,144.0,224.6,Valparaíso,0
2016-12-02 09:31:48.847256480,4.4,415.1,56.1,339.3,Atacama,0
2016-12-02 15:57:28.309887328,3.0,37.6,40.8,56.4,Ñuble,0
2016-12-02 22:23:07.772518144,7.3,284.5,109.4,233.3,Magallanes,0
2016-12-03 04:48:47.235148992,4.0,184.1,67.9,75.5,Tarapacá,0
2016-12-03 11:14:26.697779840,3.6,26.3,50.8,424.1,Aysén,0
2016-12-03 17:40:06.160410688,4.4,92.3,72.3,471.4,Coquimbo,0
2016-12-04 00:05:45.623041536,5.3,101.6,62.2,71.6,Tarapacá,0
2016-12-04 06:31:25.085672352,5.9,132.1,62.4,334.0,O'Higgins,0
2016-12-04 12:57:04.548303200,3.3,563.3,57.2,318.6,Atacama,0
2016-12-04 19:22:44.010934048,8.8,310.4,158.2,380.3,La Araucanía,1
2016-12-05 01:48:23.473564896,7.3,107.2,51.6,348.2,Los Lagos,0
2016-12-05 08:14:02.936195744,4.9,74.7,64.4,109.3,Aysén,0
2016-12-05 14:39:42.398826560,4.9,212.1,74.7,146.3,Coquimbo,0
2016-12-05 21:05:21.861457408,5.7,559.6,35.6,83.5,Magallanes,0
2016-12-06 03:31:01.324088256,6.8,258.3,128.8,460.7,O'Higgins,0
2016-12-06 09:56:40.786719104,3.9,116.1,49.9,261.4,Valparaíso,0
2016-12-06 16:22:20.249349952,4.1,285.9,60.2,488.1,Arica y Parinacota,0
2016-12-06 22:47:59.711980800,8.2,390.9,62.9,225.2,Valparaíso,1
2016-12-07 05:13:39.174611616,4.5,25.6,40.3,276.8,Aysén,0
2016-12-07 11:39:18.637242464,5.3,441.2,36.1,394.9,Arica y Parinacota,0
2016-12-07 18:04:58.099873312,8.2,279.6,73.5,398.8,Biobío,0
2016-12-08 00:30:37.562504160,7.0,11.8,86.7,116.3,Valparaíso,1
2016-12-08 06:56:17.025135008,5.1,473.4,89.3,144.9,Metropolitana,0
2016-12-08 13:21:56.487765824,7.1,500.1,92.3,49.8,Valparaíso,0
2016-12-08 19:47:35.950396672,3.1,442.0,26.9,402.9,Atacama,0
2016-12-09 02:13:15.413027520,7.4,242.6,42.0,397.1,Magallanes,0
2016-12-09 08:38:54.875658368,5.9,373.1,84.5,41.5,Atacama,0
2016-12-09 15:04:34.338289216,7.9,274.1,89.3,129.5,Los Lagos,1
2016-12-09 21:30:13.800920032,8.7,491.9,172.0,225.5,Tarapacá,1
2016-12-10 03:55:53.263550880,8.6,410.6,143.6,271.3,Tarapacá,0
2016-12-10 10:21:32.726181728,8.5,61.9,145.6,261.7,Metropolitana,1
2016-12-10 16:47:12.188812576,6.1,452.0,31.6,491.6,Magallanes,0
2016-12-10 23:12:51.651443424,5.2,482.6,86.7,382.3,Ñuble,0
2016-12-11 05:38:31.114074272,5.8,262.6,45.9,57.5,O'Higgins,0
2016-12-11 12:04:10.576705088,7.1,613.7,97.9,147.5,Magallanes,0
2016-12-11 18:29:50.039335936,8.3,590.9,97.2,173.4,Valparaíso,1
2016-12-12 00:55:29.501966784,4.2,126.7,57.0,158.3,Valparaíso,0
2016-12-12 07:21:08.964597632,8.5,633.5,59.5,393.2,Metropolitana,1
2016-12-12 13:46:48.427228480,7.9,311.4,93.6,180.9,Antofagasta,1
2016-12-12 20:12:27.889859296,8.9,508.0,49.4,246.7,La Araucanía,1
2016-12-13 02:38:07.352490144,8.3,570.8,46.6,267.2,Ñuble,1
2016-12-13 09:03:46.815120992,4.7,356.1,69.9,135.9,Los Lagos,0
2016-12-13 15:29:26.277751840,3.6,282.4,69.4,162.0,Tarapacá,0
2016-12-13 21:55:05.740382688,3.7,641.2,61.6,390.2,Atacama,0
2016-12-14 04:20:45.203013536,4.7,165.4,56.6,433.5,Tarapacá,0
2016-12-14 10:46:24.665644352,6.7,183.6,39.1,19.5,Metropolitana,0
2016-12-14 17:12:04.128275200,7.8,256.3,44.3,303.0,Los Ríos,0
2016-12-14 23:37:43.590906048,8.4,602.3,61.9,317.1,Los Ríos,0
2016-12-15 06:03:23.053536896,6.7,657.5,131.6,368.9,Aysén,0
2016-12-15 12:29:02.516167744,3.0,157.9,32.9,347.2,Maule,0
2016-12-15 18:54:41.978798560,4.1,605.4,72.4,438.8,Metropolitana,0
2016-12-16 01:20:21.441429408,3.6,184.5,56.1,40.2,La Araucanía,0
2016-12-16 07:46:00.904060256,5.2,679.6,73.2,194.8,Coquimbo,0
2016-12-16 14:11:40.366691104,6.0,420.2,115.3,391.3,La Araucanía,0
2016-12-16 20:37:19.829321952,3.3,9.9,27.9,423.4,Magallanes,0
2016-12-17 03:02:59.291952768,5.1,28.7,60.3,133.1,Antofagasta,0
2016-12-17 09:28:38.754583616,4.1,107.5,73.7,293.1,La Araucanía,0
2016-12-17 15:54:18.217214464,6.9,135.4,91.6,91.2,Arica y Parinacota,0
2016-12-17 22:19:57.679845312,5.8,538.5,50.4,425.6,Arica y Parinacota,0
2016-12-18 04:45:37.142476160,6.0,159.8,48.8,365.5,Antofagasta,0
2016-12-18 11:11:16.605107008,5.6,678.6,91.2,111.8,Atacama,0
2016-12-18 17:36:56.067737824,8.7,447.1,45.2,312.3,Los Lagos,1
2016-12-19 00:02:35.530368672,4.3,486.3,80.5,255.2,La Araucanía,0
2016-12-19 06:28:14.992999520,6.1,156.4,32.2,130.2,Coquimbo,0
2016-12-19 12:53:54.455630368,7.4,625.4,107.0,446.7,Los Ríos,0
2016-12-19 19:19:33.918261216,6.3,469.1,88.6,74.8,Maule,1
2016-12-20 01:45:13.380892032,8.6,605.8,117.6,234.3,La Araucanía,1
2016-12-20 08:10:52.843522880,5.3,669.8,64.2,291.8,Tarapacá,0
2016-12-20 14:36:32.306153728,5.8,92.3,103.2,411.9,Los Ríos,0
2016-12-20 21:02:11.768784576,3.5,72.1,52.1,75.9,Atacama,0
2016-12-21 03:27:51.231415424,6.7,563.4,112.1,305.0,Antofagasta,0
2016-12-21 09:53:30.694046240,4.7,607.0,31.6,4.3,O'Higgins,0
2016-12-21 16:19:10.156677088,4.0,410.7,23.0,411.5,Los Ríos,0
2016-12-21 22:44:49.619307936,6.3,259.4,34.2,118.1,Arica y Parinacota,0
2016-12-22 05:10:29.081938784,6.2,458.6,44.7,360.7,Arica y Parinacota,0
2016-12-22 11:36:08.544569632,3.5,217.4,52.5,301.3,Maule,0
2016-12-22 18:01:48.007200480,7.2,170.7,89.4,26.0,Arica y Parinacota,0
2016-12-23 00:27:27.469831296,6.7,344.3,109.1,92.4,Atacama,0
2016-12-23 06:53:06.932462144,4.1,155.2,32.3,134.6,O'Higgins,0
2016-12-23 13:18:46.395092992,5.8,341.2,60.9,443.5,Los Lagos,0
2016-12-23 19:44:25.857723840,7.3,669.8,133.8,240.9,Atacama,1
2016-12-24 02:10:05.320354688,6.2,588.6,118.0,456.8,Coquimbo,0
2016-12-24 08:35:44.782985504,5.4,659.4,101.7,24.7,Magallanes,0
2016-12-24 15:01:24.245616352,4.9,565.4,84.6,4.3,Magallanes,0
2016-12-24 21:27:03.708247200,6.7,251.6,102.7,474.2,Tarapacá,0
2016-12-25 03:52:43.170878048,8.6,569.4,160.9,362.2,Maule,0
2016-12-25 10:18:22.633508896,7.0,646.4,110.0,391.9,Ñuble,0
2016-12-25 16:44:02.096139744,3.4,663.2,65.7,458.0,Maule,0
2016-12-25 23:09:41.558770560,5.8,479.8,31.2,492.3,Los Ríos,0
2016-12-26 05:35:21.021401408,8.3,151.9,156.2,49.8,Antofagasta,1
2016-12-26 12:01:00.484032256,3.6,32.6,48.0,80.0,O'Higgins,0
2016-12-26 18:26:39.946663104,8.9,107.3,59.4,95.1,Maule,1
2016-12-27 00:52:19.409293952,8.7,676.1,71.5,409.4,Antofagasta,0
2016-12-27 07:17:58.871924768,3.5,326.2,62.2,178.4,Los Lagos,0
2016-12-27 13:43:38.334555616,8.6,599.2,108.3,297.0,Magallanes,0
2016-12-27 20:09:17.797186464,5.2,328.2,102.7,427.8,Arica y Parinacota,0
2016-12-28 02:34:57.259817312,8.1,464.3,54.8,341.9,Aysén,1
2016-12-28 09:00:36.722448160,5.5,21.8,61.5,33.6,Tarapacá,0
2016-12-28 15:26:16.185078976,5.6,178.7,55.9,223.4,Los Lagos,0
2016-12-28 21:51:55.647709824,6.8,308.2,86.6,34.7,Aysén,1
2016-12-29 04:17:35.110340672,7.6,443.3,110.2,239.9,O'Higgins,1
2016-12-29 10:43:14.572971520,3.2,124.2,47.8,110.4,Arica y Parinacota,0
2016-12-29 17:08:54.035602368,6.6,536.4,33.1,1.7,Aysén,1
2016-12-29 23:34:33.498233216,4.1,258.3,26.0,406.8,Metropolitana,0
2016-12-30 06:00:12.960864032,5.1,573.1,28.2,484.7,Tarapacá,0
2016-12-30 12:25:52.423494880,5.1,73.1,91.6,482.1,Antofagasta,0
2016-12-30 18:51:31.886125728,5.8,477.4,56.3,150.3,Atacama,0
2016-12-31 01:17:11.348756576,5.0,208.9,52.5,414.6,Los Lagos,0
2016-12-31 07:42:50.811387424,3.6,557.8,42.3,339.7,Aysén,0
2016-12-31 14:08:30.274018240,3.9,284.5,69.2,400.2,Antofagasta,0
2016-12-31 20:34:09.736649088,3.2,467.4,16.7,423.3,Atacama,0
2017-01-01 02:59:49.199279936,5.8,654.3,39.3,490.2,Los Ríos,0
2017-01-01 09:25:28.661910784,8.7,19.3,132.9,76.7,Coquimbo,1
2017-01-01 15:51:08.124541632,3.7,12.7,72.0,385.1,Los Ríos,0
2017-01-01 22:16:47.587172480,8.7,540.3,127.4,367.3,Valparaíso,0
2017-01-02 04:42:27.049803296,7.4,454.2,66.0,144.6,Coquimbo,0
2017-01-02 11:08:06.512434144,6.8,208.6,87.0,196.9,Maule,0
2017-01-02 17:33:45.975064992,6.9,348.6,135.4,89.2,Los Lagos,0
2017-01-02 23:59:25.437695840,8.0,34.1,103.4,456.7,Biobío,0
2017-01-03 06:25:04.900326688,3.6,138.7,38.2,439.8,Ñuble,0
2017-01-03 12:50:44.362957504,6.0,300.0,64.5,307.4,Maule,0
2017-01-03 19:16:23.825588352,7.2,584.7,140.4,256.3,Valparaíso,0
2017-01-04 01:42:03.288219200,6.5,338.4,102.6,117.2,Valparaíso,0
2017-01-04 08:07:42.750850048,8.0,412.5,122.5,395.0,Maule,0
2017-01-04 14:33:22.213480896,3.4,612.3,28.8,5.1,Metropolitana,0
2017-01-04 20:59:01.676111712,7.1,219.6,95.1,231.9,Los Ríos,0
2017-01-05 03:24:41.138742560,6.2,492.0,64.2,430.4,Valparaíso,0
2017-01-05 09:50:20.601373408,5.3,603.9,45.6,309.6,Maule,0
2017-01-05 16:16:00.064004256,5.0,145.8,92.2,317.9,Metropolitana,0
2017-01-05 22:41:39.526635104,6.7,252.8,72.0,36.3,O'Higgins,1
2017-01-06 05:07:18.989265952,8.3,686.0,76.7,144.1,Ñuble,1
2017-01-06 11:32:58.451896768,6.0,688.3,113.9,337.3,Biobío,0
2017-01-06 17:58:37.914527616,7.9,160.1,62.9,25.8,Los Ríos,1
2017-01-07 00:24:17.377158464,5.4,51.2,87.4,166.1,Coquimbo,0
2017-01-07 06:49:56.839789312,3.6,193.3,53.2,177.6,O'Higgins,0
2017-01-07 13:15:36.302420160,3.4,281.4,63.9,249.9,Ñuble,0
2017-01-07 19:41:15.765050976,3.3,311.5,57.7,181.8,Arica y Parinacota,0
2017-01-08 02:06:55.227681824,5.3,435.1,82.6,227.6,Metropolitana,0
2017-01-08 08:32:34.690312672,5.0,630.2,48.6,274.0,Tarapacá,0
2017-01-08 14:58:14.152943520,7.3,234.6,90.8,65.0,La Araucanía,0
2017-01-08 21:23:53.615574368,7.5,595.7,143.8,91.1,Antofagasta,1
2017-01-09 03:49:33.078205184,3.3,70.0,17.6,416.4,O'Higgins,0
2017-01-09 10:15:12.540836032,4.3,34.1,72.7,230.4,Antofagasta,0
2017-01-09 16:40:52.003466880,4.6,355.3,40.4,178.2,Ñuble,0
2017-01-09 23:06:31.466097728,6.3,46.5,49.0,217.5,Metropolitana,0
2017-01-10 05:32:10.928728576,3.9,277.8,33.1,88.2,Valparaíso,0
2017-01-10 11:57:50.391359424,3.8,628.3,22.4,120.7,Los Lagos,0
2017-01-10 18:23:29.853990240,8.7,172.8,173.0,258.2,Antofagasta,0
2017-01-11 00:49:09.316621088,7.8,495.7,140.8,180.1,Antofagasta,1
2017-01-11 07:14:48.779251936,4.1,215.1,52.5,238.3,Los Lagos,0
2017-01-11 13:40:28.241882784,5.4,36.2,84.9,75.7,Maule,0
2017-01-11 20:06:07.704513632,5.1,391.9,68.1,79.1,Coquimbo,0
2017-01-12 02:31:47.167144448,7.7,585.2,132.2,192.6,Metropolitana,1
2017-01-12 08:57:26.629775296,6.1,289.6,107.8,190.0,Los Ríos,1
2017-01-12 15:23:06.092406144,3.8,434.0,32.3,441.8,Los Ríos,0
2017-01-12 21:48:45.555036992,7.4,630.5,88.0,17.7,Tarapacá,0
2017-01-13 04:14:25.017667840,5.4,553.8,78.4,496.4,Ñuble,0
2017-01-13 10:40:04.480298688,4.6,139.7,90.5,478.3,Los Ríos,0
2017-01-13 17:05:43.942929504,5.3,514.7,80.8,271.6,Magallanes,0
2017-01-13 23:31:23.405560352,6.0,353.8,110.8,359.7,Metropolitana,0
2017-01-14 05:57:02.868191200,5.1,523.4,90.2,467.7,O'Higgins,0
2017-01-14 12:22:42.330822048,4.5,348.7,61.8,126.3,La Araucanía,0
2017-01-14 18:48:21.793452896,5.4,93.9,99.4,158.5,Atacama,0
2017-01-15 01:14:01.256083712,3.1,401.1,33.1,56.4,Arica y Parinacota,0
2017-01-15 07:39:40.718714560,7.6,347.0,81.2,282.4,Ñuble,1
2017-01-15 14:05:20.181345408,4.0,365.0,66.9,80.6,Los Ríos,0
2017-01-15 20:30:59.643976256,3.3,615.8,23.2,465.5,Atacama,0
2017-01-16 02:56:39.106607104,6.9,626.9,66.2,216.4,Coquimbo,1
2017-01-16 09:22:18.569237920,7.6,320.2,107.4,459.9,Biobío,0
2017-01-16 15:47:58.031868768,7.9,321.7,89.3,103.3,La Araucanía,0
2017-01-16 22:13:37.494499616,6.0,363.1,114.7,347.3,Coquimbo,0
2017-01-17 04:39:16.957130464,4.2,366.1,81.4,324.1,Tarapacá,0
2017-01-17 11:04:56.419761312,7.4,665.5,92.8,200.4,O'Higgins,1
2017-01-17 17:30:35.882392160,7.2,456.3,94.2,449.3,Tarapacá,0
2017-01-17 23:56:15.345022976,4.5,197.8,71.4,218.0,Biobío,0
2017-01-18 06:21:54.807653824,8.4,374.4,99.6,100.0,Biobío,0
2017-01-18 12:47:34.270284672,3.6,440.9,28.3,488.5,Arica y Parinacota,0
2017-01-18 19:13:13.732915520,8.9,449.6,144.2,221.3,Coquimbo,0
2017-01-19 01:38:53.195546368,8.2,411.8,131.7,104.8,Metropolitana,1
2017-01-19 08:04:32.658177184,7.1,128.5,61.6,182.5,La Araucanía,1
2017-01-19 14:30:12.120808032,8.6,28.3,150.4,307.1,O'Higgins,1
2017-01-19 20:55:51.583438880,7.3,239.8,103.7,256.5,La Araucanía,0
2017-01-20 03:21:31.046069728,4.1,302.1,35.0,317.9,Aysén,0
2017-01-20 09:47:10.508700576,5.7,48.0,84.2,331.3,Los Lagos,0
2017-01-20 16:12:49.971331424,3.4,571.4,28.9,62.6,Los Lagos,0
2017-01-20 22:38:29.433962240,5.3,244.1,47.6,158.1,Atacama,0
2017-01-21 05:04:08.896593088,7.4,640.0,131.1,374.6,Arica y Parinacota,0
2017-01-21 11:29:48.359223936,5.3,112.3,100.4,325.5,Coquimbo,0
2017-01-21 17:55:27.821854784,5.0,44.6,44.3,45.1,Antofagasta,0
2017-01-22 00:21:07.284485632,6.6,340.2,124.9,158.3,Arica y Parinacota,0
2017-01-22 06:46:46.747116448,8.2,136.4,70.4,465.7,Biobío,0
2017-01-22 13:12:26.209747296,3.3,656.5,22.3,431.1,Metropolitana,0
2017-01-22 19:38:05.672378144,5.3,12.2,31.1,335.7,Maule,0
2017-01-23 02:03:45.135008992,3.9,291.8,33.7,37.4,Maule,0
2017-01-23 08:29:24.597639840,7.2,649.1,77.6,303.9,Atacama,0
2017-01-23 14:55:04.060270656,3.6,272.2,68.1,7.1,O'Higgins,0
2017-01-23 21:20:43.522901504,7.0,69.7,60.4,330.9,Arica y Parinacota,1
2017-01-24 03:46:22.985532352,4.7,215.5,49.3,365.9,La Araucanía,0
2017-01-24 10:12:02.448163200,4.2,351.1,67.3,249.1,Magallanes,0
2017-01-24 16:37:41.910794048,8.6,133.7,82.0,2.9,Los Lagos,1
2017-01-24 23:03:21.373424896,3.1,329.3,47.3,333.6,Atacama,0
2017-01-25 05:29:00.836055712,5.6,586.3,64.3,410.1,Magallanes,0
2017-01-25 11:54:40.298686560,3.1,611.5,24.6,293.3,Atacama,0
2017-01-25 18:20:19.761317408,5.9,39.2,94.5,354.9,Tarapacá,0
2017-01-26 00:45:59.223948256,6.0,116.8,32.4,46.1,O'Higgins,0
2017-01-26 07:11:38.686579104,4.9,196.3,46.0,357.9,Los Lagos,0
2017-01-26 13:37:18.149209920,3.8,418.4,39.3,307.5,O'Higgins,0
2017-01-26 20:02:57.611840768,5.3,255.9,62.9,166.2,Metropolitana,0
2017-01-27 02:28:37.074471616,7.0,591.6,106.4,343.0,Aysén,0
2017-01-27 08:54:16.537102464,7.7,503.1,91.6,323.1,Atacama,0
2017-01-27 15:19:55.999733312,6.2,74.8,86.3,300.1,Los Lagos,0
2017-01-27 21:45:35.462364128,6.5,439.1,90.6,92.3,Coquimbo,1
2017-01-28 04:11:14.924994976,4.2,83.5,44.5,148.8,Aysén,0
2017-01-28 10:36:54.387625824,4.7,182.2,89.3,495.7,Coquimbo,0
2017-01-28 17:02:33.850256672,4.0,128.6,77.4,217.1,Arica y Parinacota,0
2017-01-28 23:28:13.312887520,4.5,125.3,61.8,30.7,Biobío,0
2017-01-29 05:53:52.775518368,4.3,433.4,26.1,449.6,Aysén,0
2017-01-29 12:19:32.238149184,6.1,396.7,75.4,87.3,Los Ríos,0
2017-01-29 18:45:11.700780032,6.4,127.3,49.7,202.4,Valparaíso,0
2017-01-30 01:10:51.163410880,8.7,693.2,106.6,139.7,Metropolitana,1
2017-01-30 07:36:30.626041728,4.2,298.2,32.9,482.0,Magallanes,0
2017-01-30 14:02:10.088672576,6.9,72.5,107.3,189.7,Biobío,0
2017-01-30 20:27:49.551303392,7.9,88.8,49.0,354.6,Atacama,1
2017-01-31 02:53:29.013934240,6.4,410.8,123.5,299.6,Antofagasta,0
2017-01-31 09:19:08.476565088,4.5,685.5,35.7,22.4,La Araucanía,0
2017-01-31 15:44:47.939195936,4.6,402.5,68.6,192.8,O'Higgins,0
2017-01-31 22:10:27.401826784,3.2,664.6,60.0,195.6,Tarapacá,0
2017-02-01 04:36:06.864457632,4.8,313.7,41.8,494.9,Los Lagos,0
2017-02-01 11:01:46.327088448,7.5,307.9,142.6,406.2,Arica y Parinacota,0
2017-02-01 17:27:25.789719296,3.3,352.5,35.7,428.5,Metropolitana,0
2017-02-01 23:53:05.252350144,4.3,489.7,83.5,157.4,Antofagasta,0
2017-02-02 06:18:44.714980992,7.2,260.5,140.9,165.2,Antofagasta,0
2017-02-02 12:44:24.177611840,7.7,605.4,60.2,258.3,Valparaíso,0
2017-02-02 19:10:03.640242656,5.7,25.4,99.6,315.9,Aysén,0
2017-02-03 01:35:43.102873504,7.2,310.6,56.9,364.4,Antofagasta,0
2017-02-03 08:01:22.565504352,5.3,360.1,44.5,410.6,Maule,0
2017-02-03 14:27:02.028135200,4.0,426.9,25.0,436.7,Tarapacá,0
2017-02-03 20:52:41.490766048,5.4,196.9,39.7,13.3,Arica y Parinacota,1
2017-02-04 03:18:20.953396864,6.5,302.1,94.1,398.3,Metropolitana,0
2017-02-04 09:44:00.416027712,8.7,341.8,102.1,305.8,Los Ríos,0
2017-02-04 16:09:39.878658560,3.4,482.4,57.3,266.5,Aysén,0
2017-02-04 22:35:19.341289408,6.0,542.6,59.9,314.6,Metropolitana,0
2017-02-05 05:00:58.803920256,5.0,517.8,97.6,441.1,Maule,0
2017-02-05 11:26:38.266551104,6.0,242.4,34.5,273.1,Coquimbo,0
2017-02-05 17:52:17.729181920,3.1,699.6,18.4,81.9,Magallanes,0
2017-02-06 00:17:57.191812768,4.9,594.8,76.1,219.0,Antofagasta,0
2017-02-06 06:43:36.654443616,7.9,185.7,144.7,462.3,Magallanes,0
2017-02-06 13:09:16.117074464,6.3,140.6,106.7,407.4,Ñuble,0
2017-02-06 19:34:55.579705312,5.7,223.2,70.4,102.3,La Araucanía,0
2017-02-07 02:00:35.042336128,4.7,319.4,42.5,357.4,Tarapacá,0
2017-02-07 08:26:14.504966976,4.8,596.3,25.0,128.9,Magallanes,0
2017-02-07 14:51:53.967597824,5.3,546.0,67.0,174.9,O'Higgins,0
2017-02-07 21:17:33.430228672,8.0,596.6,97.1,235.0,Magallanes,0
2017-02-08 03:43:12.892859520,8.8,194.0,89.4,221.0,Coquimbo,1
2017-02-08 10:08:52.355490336,5.6,417.5,76.6,15.6,Tarapacá,0
2017-02-08 16:34:31.818121184,5.4,201.9,86.0,387.2,Magallanes,0
2017-02-08 23:00:11.280752032,8.1,80.8,125.7,423.3,Magallanes,0
2017-02-09 05:25:50.743382880,5.6,480.5,50.1,265.9,Valparaíso,0
2017-02-09 11:51:30.206013728,6.3,104.4,86.8,87.3,O'Higgins,0
2017-02-09 18:17:09.668644576,4.4,469.0,31.8,124.7,Antofagasta,0
2017-02-10 00:42:49.131275392,7.5,455.3,51.2,64.0,Arica y Parinacota,0
2017-02-10 07:08:28.593906240,6.2,568.1,104.1,85.6,Los Ríos,0
2017-02-10 13:34:08.056537088,7.9,102.0,121.7,438.3,Coquimbo,0
2017-02-10 19:59:47.519167936,7.7,549.5,127.2,240.6,O'Higgins,0
2017-02-11 02:25:26.981798784,4.3,699.5,31.3,56.4,Coquimbo,0
2017-02-11 08:51:06.444429600,7.3,596.5,136.7,128.1,Antofagasta,1
2017-02-11 15:16:45.907060448,7.8,527.5,54.6,474.8,Metropolitana,0
2017-02-11 21:42:25.369691296,5.1,465.2,92.1,255.1,Ñuble,0
2017-02-12 04:08:04.832322144,4.0,298.1,41.1,258.3,Magallanes,0
2017-02-12 10:33:44.294952992,3.0,512.7,19.7,263.3,Los Ríos,0
2017-02-12 16:59:23.757583840,5.7,508.3,53.0,56.7,Metropolitana,0
2017-02-12 23:25:03.220214656,5.1,443.9,39.4,485.2,Aysén,0
2017-02-13 05:50:42.682845504,6.3,558.4,77.9,43.2,La Araucanía,0
2017-02-13 12:16:22.145476352,4.1,316.9,78.9,350.3,Coquimbo,0
2017-02-13 18:42:01.608107200,8.2,89.3,81.3,29.8,Tarapacá,1
2017-02-14 01:07:41.070738048,4.5,393.6,63.8,222.4,Ñuble,0
2017-02-14 07:33:20.533368864,4.4,189.2,80.9,449.9,O'Higgins,0
2017-02-14 13:58:59.995999712,5.9,272.2,85.3,384.5,Metropolitana,0
2017-02-14 20:24:39.458630560,6.0,17.1,62.6,168.0,Metropolitana,0
2017-02-15 02:50:18.921261408,4.3,271.0,85.4,276.1,O'Higgins,0
2017-02-15 09:15:58.383892256,4.6,567.1,35.9,83.5,O'Higgins,0
2017-02-15 15:41:37.846523072,4.0,382.2,51.4,478.1,Atacama,0
2017-02-15 22:07:17.309153920,7.3,11.8,123.7,354.6,Arica y Parinacota,0
